DATE,COUNT,CONE TIP,LOT NO,CONE WT,BAG WT,BAG TYPE,OPENING,PROD,SALES ,CLOSING,LOOSE CONES,BABY CONE,TOTAL KGS
21-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
21-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
21-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,51,,,51,16,,3093
21-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,777,,,777,11,,46642
21-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,224,,,224,1432,,16304
21-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,269,55,,324,1173,,21786
21-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,43,,,43,361,,3302
21-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,,,,0,189,,378
21-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
21-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
21-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
21-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
21-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
21-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
21-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
21-11-2019,32S PC 65:35,Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
22-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
22-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
22-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,51,,,51,16,,3093
22-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,777,,,777,11,,46642
22-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,224,,,224,1432,,16304
22-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,269,55,,324,1173,,21786
22-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,43,,,43,361,,3302
22-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,,,,0,189,,378
22-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
22-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
22-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
22-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
22-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
22-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
22-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
22-11-2019,32S PC 65:35,Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
23-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
23-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
23-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,51,,,51,16,,3093
23-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,777,,,777,11,,46642
23-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
23-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,374,50,,424,1443,,28326
23-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,43,,,43,361,,3302
23-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,,,,0,799,,1598
23-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
23-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
23-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
23-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
23-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
23-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
23-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
23-11-2019,32S PC 65:35,Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
24-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
24-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
24-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,51,,,51,16,,3093
24-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,777,,,777,11,,46642
24-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
24-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,424,,,424,3043,,31526
24-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,,,,0,75,,150
24-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,43,,,43,361,,3302
24-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,,,,0,1089,,2178
24-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
24-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
24-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
24-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
24-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
24-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
24-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
24-11-2019,32S PC 65:35,Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
25-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
25-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
25-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,52,,52,0,,,0
25-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,777,,69,708,11,,42502
25-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
25-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,424,90,,514,1226,,33292
25-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,,,,0,773,,1546
25-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,43,8,51,0,121,,242
25-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,,28,28,0,604,,1208
25-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
25-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
25-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
25-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
25-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
25-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
25-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
25-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
26-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
26-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
26-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,0,,,0,,,0
26-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,708,,,708,11,,42502
26-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
26-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,514,34,,548,652,,34184
26-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,0,18,,18,1358,,3796
26-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
26-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,884,,1768
26-11-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,0,,,0,102,,204
26-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
26-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
26-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
26-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
26-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
26-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
26-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
26-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
27-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
27-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
27-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,0,,,0,,,0
27-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,708,,100,608,11,,36502
27-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
27-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,548,20,,568,291,,34662
27-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,18,51,,69,1357,,6854
27-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
27-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,998,,1996
27-11-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,0,,,0,349,,698
27-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
27-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
27-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
27-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
27-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
27-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
27-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
27-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
28-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
28-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
28-11-2019,40S ECRU (import cotton),Red dot,EM16,2.00,60.00,SR01.982C/P.17.40,0,,,0,,,0
28-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,708,,100,608,11,,36502
28-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
28-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,548,20,,568,291,,34662
28-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,18,51,,69,1357,,6854
28-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
28-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,998,,1996
28-11-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,0,,,0,349,,698
28-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
28-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
28-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
28-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
28-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
28-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
28-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
28-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
29-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
29-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
29-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
29-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
29-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,568,14,,582,45,,35010
29-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,69,109,,178,1535,,13750
29-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
29-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,127,,254
29-11-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,0,15,,15,718,,2336
29-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
29-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
29-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
29-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
29-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
29-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
29-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
29-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
30-11-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
30-11-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
30-11-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
30-11-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
30-11-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,45,,35010
30-11-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,178,42,,220,2154,,17508
30-11-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
30-11-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,127,,254
30-11-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,15,,,15,1306,,3512
30-11-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
30-11-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
30-11-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
30-11-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
30-11-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
30-11-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
30-11-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
30-11-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
12-01-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
12-01-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
12-01-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
12-01-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
12-01-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,45,,35010
12-01-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,220,,,220,4106,,21412
12-01-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
12-01-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,127,,254
12-01-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,15,,,15,1815,,4530
12-01-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
12-01-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
12-01-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
12-01-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
12-01-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
12-01-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
12-01-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
12-01-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
12-02-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
12-02-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
12-02-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
12-02-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
12-02-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,45,,35010
12-02-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,220,111,,331,2708,,25276
12-02-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,,,0,121,,242
12-02-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,127,,254
12-02-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,15,,,15,2260,,5420
12-02-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
12-02-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
12-02-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
12-02-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
12-02-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
12-02-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
12-02-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
12-02-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
12-03-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
12-03-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
12-03-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
12-03-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,245,,,245,718,,16136
12-03-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,45,,35010
12-03-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.30,331,49,,380,3152,,29104
12-03-2019,30S ECRU(local cotton),Red dot,EM19,2.00,60.00,SR01.982C/P.17.30,0,4,,4,12,,264
12-03-2019,30S ECRU(local cotton),Green Solid,EM20,2.00,60.00,SR01.982C/P.17.30,0,,,0,141,,282
12-03-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,15,49,,64,1327,,6494
12-03-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
12-03-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
12-03-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
12-03-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
12-03-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
12-03-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
12-03-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
12-03-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
12-04-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
12-04-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
12-04-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
